work_id,name,role,instrument
6445*5,"Horne, Marilyn",S,Mezzo-Soprano
6445*3,"Horne, Marilyn",S,Mezzo-Soprano
51251*,"Horne, Marilyn",S,Mezzo-Soprano
51251*,"Finkelstein, Gary",A,Boy Soprano
51233*5,"Horne, Marilyn",S,Mezzo-Soprano
6445*1,"Horne, Marilyn",S,Mezzo-Soprano
6445*5,"Horne, Marilyn",S,Mezzo-Soprano
6445*3,"Horne, Marilyn",S,Mezzo-Soprano
51251*,"Horne, Marilyn",S,Mezzo-Soprano
51251*,"Finkelstein, Gary",A,Boy Soprano
3357*,"Corigliano, John, Sr.",A,Violin
3357*,"Votapek, Ralph",A,Piano
1807*,"Gordon, Kenneth",A,Violin
1807*,"Kates, David",A,Viola
1807*,"Brenner, Engelbert",A,Oboe
1807*,"Drucker, Stanley",A,Clarinet
1807*,"Schaeffer, John",A,Contrabass
6435*1,"Corigliano, John, Sr.",A,Violin
6435*1,"Votapek, Ralph",A,Piano
6435*1,"Robbins, Bernard",A,Violin
6435*1,"Rudin, Leon",A,Violin
6435*1,"Davis, Leonard",A,Viola
6435*1,"Ormandy, Martin",A,Cello
6435*2,"Corigliano, John, Sr.",A,Violin
6435*2,"Votapek, Ralph",A,Piano
6435*2,"Robbins, Bernard",A,Violin
6435*2,"Rudin, Leon",A,Violin
6435*2,"Davis, Leonard",A,Viola
6435*2,"Ormandy, Martin",A,Cello
6435*4,"Corigliano, John, Sr.",A,Violin
6435*4,"Votapek, Ralph",A,Piano
6435*4,"Robbins, Bernard",A,Violin
6435*4,"Rudin, Leon",A,Violin
6435*4,"Davis, Leonard",A,Viola
6435*4,"Ormandy, Martin",A,Cello
6009*,"Schumacher, Thomas",S,Piano
6009*,"Schumacher, Thomas",S,Piano
6009*,"Schumacher, Thomas",S,Piano
6009*,"Schumacher, Thomas",S,Piano
51084*,"Gold, Arthur",S,Piano
51084*,"Fizdale, Robert",S,Piano
51084*,"Gold, Arthur",S,Piano
51084*,"Fizdale, Robert",S,Piano
51084*,"Gold, Arthur",S,Piano
51084*,"Fizdale, Robert",S,Piano
51084*,"Gold, Arthur",S,Piano
51084*,"Fizdale, Robert",S,Piano
51084*,"Gold, Arthur",S,Piano
51084*,"Fizdale, Robert",S,Piano
3888*,"Raskin, Judith",S,Soprano
3888*,"Young, Alexander",S,Tenor
3888*,"Reardon, John",S,Baritone
3888*,"Camerata Singers, The",S,Chorus
3888*,"Raskin, Judith",S,Soprano
3888*,"Young, Alexander",S,Tenor
3888*,"Reardon, John",S,Baritone
3888*,"Camerata Singers, The",S,Chorus
3888*,"Raskin, Judith",S,Soprano
3888*,"Young, Alexander",S,Tenor
3888*,"Reardon, John",S,Baritone
3888*,"Camerata Singers, The",S,Chorus
3888*,"Raskin, Judith",S,Soprano
3888*,"Young, Alexander",S,Tenor
3888*,"Reardon, John",S,Baritone
3888*,"Camerata Singers, The",S,Chorus
3888*,"Raskin, Judith",S,Soprano
3888*,"Young, Alexander",S,Tenor
3888*,"Reardon, John",S,Baritone
3888*,"Camerata Singers, The",S,Chorus
5745*2,"Schauler, Eileen",S,Soprano
5745*4,"Schauler, Eileen",S,Soprano
50083*,"Munroe, Lorne",S,Cello
5745*2,"Schauler, Eileen",S,Soprano
5745*4,"Schauler, Eileen",S,Soprano
50083*,"Munroe, Lorne",S,Cello
5745*2,"Schauler, Eileen",S,Soprano
5745*4,"Schauler, Eileen",S,Soprano
50083*,"Munroe, Lorne",S,Cello
5745*2,"Schauler, Eileen",S,Soprano
5745*4,"Schauler, Eileen",S,Soprano
50083*,"Munroe, Lorne",S,Cello
8957*15,"Endich, Saramae",S,Soprano
51194*4,"Endich, Saramae",S,Soprano
51129*6,"Wilde, Patricia",S,Dancer
51129*6,"Maule, Michael",S,Dancer
51129*6,"Montanaro, Tony",S,Mime
9635*7,"Wilde, Patricia",S,Dancer
9635*7,"Maule, Michael",S,Dancer
9635*7,"Montanaro, Tony",S,Mime
6273*7,"Wilde, Patricia",S,Dancer
6273*7,"Maule, Michael",S,Dancer
6273*7,"Montanaro, Tony",S,Mime
9636*7,"Wilde, Patricia",S,Dancer
9636*7,"Maule, Michael",S,Dancer
9636*7,"Montanaro, Tony",S,Mime
9637*1,"Wilde, Patricia",S,Dancer
9637*1,"Maule, Michael",S,Dancer
9637*1,"Montanaro, Tony",S,Mime
2666*1,"Endich, Saramae",S,Soprano
2666*2,"Endich, Saramae",S,Soprano
7904*3,"Endich, Saramae",S,Soprano
2025*,"Endich, Saramae",S,Soprano
287*1,"Endich, Saramae",S,Soprano
8957*15,"Endich, Saramae",S,Soprano
51194*4,"Endich, Saramae",S,Soprano
5323*,"Wilde, Patricia",S,Dancer
5323*,"Maule, Michael",S,Dancer
5323*,"Montanaro, Tony",S,Mime
2666*1,"Endich, Saramae",S,Soprano
2666*2,"Endich, Saramae",S,Soprano
7904*3,"Endich, Saramae",S,Soprano
8957*15,"Endich, Saramae",S,Soprano
51194*4,"Endich, Saramae",S,Soprano
5323*,"Wilde, Patricia",S,Dancer
5323*,"Maule, Michael",S,Dancer
5323*,"Montanaro, Tony",S,Mime
2666*1,"Endich, Saramae",S,Soprano
2666*2,"Endich, Saramae",S,Soprano
7904*3,"Endich, Saramae",S,Soprano
8957*15,"Endich, Saramae",S,Soprano
51194*4,"Endich, Saramae",S,Soprano
51129*6,"Wilde, Patricia",S,Dancer
51129*6,"Maule, Michael",S,Dancer
51129*6,"Montanaro, Tony",S,Mime
9635*7,"Wilde, Patricia",S,Dancer
9635*7,"Maule, Michael",S,Dancer
9635*7,"Montanaro, Tony",S,Mime
6273*7,"Wilde, Patricia",S,Dancer
6273*7,"Maule, Michael",S,Dancer
6273*7,"Montanaro, Tony",S,Mime
9636*7,"Wilde, Patricia",S,Dancer
9636*7,"Maule, Michael",S,Dancer
9636*7,"Montanaro, Tony",S,Mime
9637*1,"Wilde, Patricia",S,Dancer
9637*1,"Maule, Michael",S,Dancer
9637*1,"Montanaro, Tony",S,Mime
2666*1,"Endich, Saramae",S,Soprano
2666*2,"Endich, Saramae",S,Soprano
7904*3,"Endich, Saramae",S,Soprano
51779*,"Fox, Sonny",S,Narrator
51779*,"Hambro, Leonid",S,Piano
51779*,"Zayde, Jascha",S,Piano
4020*,"Yuize, Shinichi",A,Koto
4020*,"Brook, Paige",A,Flute
51779*,"Fox, Sonny",S,Narrator
51779*,"Hambro, Leonid",S,Piano
51779*,"Zayde, Jascha",S,Piano
4020*,"Yuize, Shinichi",A,Koto
4020*,"Brook, Paige",A,Flute
51779*,"Fox, Sonny",S,Narrator
51779*,"Hambro, Leonid",S,Piano
51779*,"Zayde, Jascha",S,Piano
4020*,"Yuize, Shinichi",A,Koto
4020*,"Brook, Paige",A,Flute
52123*2,"Uppman, Theodor",S,Baritone
52123*3,"Uppman, Theodor",S,Baritone
52123*4,"Uppman, Theodor",S,Baritone
52123*5,"Uppman, Theodor",S,Baritone
52123*6,"Uppman, Theodor",S,Baritone
6039*,"Gould, Morton",S,Piano
52123*2,"Uppman, Theodor",S,Baritone
52123*3,"Uppman, Theodor",S,Baritone
52123*4,"Uppman, Theodor",S,Baritone
52123*5,"Uppman, Theodor",S,Baritone
52123*6,"Uppman, Theodor",S,Baritone
6039*,"Gould, Morton",S,Piano
52123*2,"Uppman, Theodor",S,Baritone
52123*3,"Uppman, Theodor",S,Baritone
52123*4,"Uppman, Theodor",S,Baritone
52123*5,"Uppman, Theodor",S,Baritone
52123*6,"Uppman, Theodor",S,Baritone
6039*,"Gould, Morton",S,Piano
6545*,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*2,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*2,"Mota, Castro",A,Guitar
6546*2,"Nery, Raul",A,Guitar
6546*2,"Pina, Joel",A,Guitar
6546*2,"Rocha, Fontes",A,Guitar
6546*4,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*4,"Mota, Castro",A,Guitar
6546*4,"Nery, Raul",A,Guitar
6546*4,"Pina, Joel",A,Guitar
6546*4,"Rocha, Fontes",A,Guitar
6546*5,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*5,"Mota, Castro",A,Guitar
6546*5,"Nery, Raul",A,Guitar
6546*5,"Pina, Joel",A,Guitar
6546*5,"Rocha, Fontes",A,Guitar
6546*6,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*6,"Mota, Castro",A,Guitar
6546*6,"Nery, Raul",A,Guitar
6546*6,"Pina, Joel",A,Guitar
6546*6,"Rocha, Fontes",A,Guitar
6546*7,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*7,"Mota, Castro",A,Guitar
6546*7,"Nery, Raul",A,Guitar
6546*7,"Pina, Joel",A,Guitar
6546*7,"Rocha, Fontes",A,Guitar
6546*8,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*8,"Mota, Castro",A,Guitar
6546*8,"Nery, Raul",A,Guitar
6546*8,"Pina, Joel",A,Guitar
6546*8,"Rocha, Fontes",A,Guitar
6546*10,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*10,"Mota, Castro",A,Guitar
6546*10,"Nery, Raul",A,Guitar
6546*10,"Pina, Joel",A,Guitar
6546*10,"Rocha, Fontes",A,Guitar
6546*1,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*1,"Mota, Castro",A,Guitar
6546*1,"Nery, Raul",A,Guitar
6546*1,"Pina, Joel",A,Guitar
6546*1,"Rocha, Fontes",A,Guitar
6546*11,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*11,"Mota, Castro",A,Guitar
6546*11,"Nery, Raul",A,Guitar
6546*11,"Pina, Joel",A,Guitar
6546*11,"Rocha, Fontes",A,Guitar
6545*,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*2,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*2,"Mota, Castro",A,Guitar
6546*2,"Nery, Raul",A,Guitar
6546*2,"Pina, Joel",A,Guitar
6546*2,"Rocha, Fontes",A,Guitar
6546*4,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*4,"Mota, Castro",A,Guitar
6546*4,"Nery, Raul",A,Guitar
6546*4,"Pina, Joel",A,Guitar
6546*4,"Rocha, Fontes",A,Guitar
6546*5,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*5,"Mota, Castro",A,Guitar
6546*5,"Nery, Raul",A,Guitar
6546*5,"Pina, Joel",A,Guitar
6546*5,"Rocha, Fontes",A,Guitar
6546*6,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*6,"Mota, Castro",A,Guitar
6546*6,"Nery, Raul",A,Guitar
6546*6,"Pina, Joel",A,Guitar
6546*6,"Rocha, Fontes",A,Guitar
6546*7,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*7,"Mota, Castro",A,Guitar
6546*7,"Nery, Raul",A,Guitar
6546*7,"Pina, Joel",A,Guitar
6546*7,"Rocha, Fontes",A,Guitar
6546*8,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*8,"Mota, Castro",A,Guitar
6546*8,"Nery, Raul",A,Guitar
6546*8,"Pina, Joel",A,Guitar
6546*8,"Rocha, Fontes",A,Guitar
6546*10,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*10,"Mota, Castro",A,Guitar
6546*10,"Nery, Raul",A,Guitar
6546*10,"Pina, Joel",A,Guitar
6546*10,"Rocha, Fontes",A,Guitar
6546*1,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*1,"Mota, Castro",A,Guitar
6546*1,"Nery, Raul",A,Guitar
6546*1,"Pina, Joel",A,Guitar
6546*1,"Rocha, Fontes",A,Guitar
6546*11,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*11,"Mota, Castro",A,Guitar
6546*11,"Nery, Raul",A,Guitar
6546*11,"Pina, Joel",A,Guitar
6546*11,"Rocha, Fontes",A,Guitar
6545*,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*2,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*2,"Mota, Castro",A,Guitar
6546*2,"Nery, Raul",A,Guitar
6546*2,"Pina, Joel",A,Guitar
6546*2,"Rocha, Fontes",A,Guitar
6546*4,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*4,"Mota, Castro",A,Guitar
6546*4,"Nery, Raul",A,Guitar
6546*4,"Pina, Joel",A,Guitar
6546*4,"Rocha, Fontes",A,Guitar
6546*5,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*5,"Mota, Castro",A,Guitar
6546*5,"Nery, Raul",A,Guitar
6546*5,"Pina, Joel",A,Guitar
6546*5,"Rocha, Fontes",A,Guitar
6546*6,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*6,"Mota, Castro",A,Guitar
6546*6,"Nery, Raul",A,Guitar
6546*6,"Pina, Joel",A,Guitar
6546*6,"Rocha, Fontes",A,Guitar
6546*7,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*7,"Mota, Castro",A,Guitar
6546*7,"Nery, Raul",A,Guitar
6546*7,"Pina, Joel",A,Guitar
6546*7,"Rocha, Fontes",A,Guitar
6546*8,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*8,"Mota, Castro",A,Guitar
6546*8,"Nery, Raul",A,Guitar
6546*8,"Pina, Joel",A,Guitar
6546*8,"Rocha, Fontes",A,Guitar
6546*10,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*10,"Mota, Castro",A,Guitar
6546*10,"Nery, Raul",A,Guitar
6546*10,"Pina, Joel",A,Guitar
6546*10,"Rocha, Fontes",A,Guitar
6546*1,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*1,"Mota, Castro",A,Guitar
6546*1,"Nery, Raul",A,Guitar
6546*1,"Pina, Joel",A,Guitar
6546*1,"Rocha, Fontes",A,Guitar
6546*11,"Rodrigues, Amalia",S,Mezzo-Soprano
6546*11,"Mota, Castro",A,Guitar
6546*11,"Nery, Raul",A,Guitar
6546*11,"Pina, Joel",A,Guitar
6546*11,"Rocha, Fontes",A,Guitar
1108*,"Johannesen, Grant",S,Piano
4778*,"Schein, Lisa Margery",S,Narrator
1108*,"Johannesen, Grant",S,Piano
4778*,"Schein, Lisa Margery",S,Narrator
52502*,"Buswell, James Oliver, IV",S,Violin
52502*,"Buswell, James Oliver, IV",S,Violin
3093*,"Lympany, Moura",S,Piano
3093*,"Lympany, Moura",S,Piano
3093*,"Lympany, Moura",S,Piano
52614*,"Baker, Julius",A,Flute
52614*,"Goltzer, Albert",A,Oboe
52614*,"Vacchiano, William",A,Trumpet
52614*,"Baker, Julius",A,Flute
52614*,"Goltzer, Albert",A,Oboe
52614*,"Vacchiano, William",A,Trumpet
6075*2,"Schwarzkopf, Elisabeth",S,Soprano
6075*2,"Simoneau, Leopold",S,Tenor
6075*2,"Michalski, Raymond",S,Bass
6075*2,"Camerata Singers, The",S,Chorus
8948*6,"Schwarzkopf, Elisabeth",S,Soprano
8948*4,"Schwarzkopf, Elisabeth",S,Soprano
52366*,"Schwarzkopf, Elisabeth",S,Soprano
52366*,"Simoneau, Leopold",S,Tenor
52366*,"Michalski, Raymond",S,Bass
3911*,"Camerata Singers, The",S,Chorus
4065*,"Cochereau, Pierre",S,Organ
53682*,"Mimieux, Yvette",S,Narrator
53682*,"Simoneau, Leopold",S,Tenor
53682*,"Camerata Singers, The",S,Chorus
3911*,"Camerata Singers, The",S,Chorus
4065*,"Cochereau, Pierre",S,Organ
53682*,"Mimieux, Yvette",S,Narrator
53682*,"Simoneau, Leopold",S,Tenor
53682*,"Camerata Singers, The",S,Chorus
6092*,"Schwarzkopf, Elisabeth",S,Soprano
6092*,"Wustman, John",S,Piano
6097*,"Schwarzkopf, Elisabeth",S,Soprano
6097*,"Wustman, John",S,Piano
8499*,"Schwarzkopf, Elisabeth",S,Soprano
8499*,"Wustman, John",S,Piano
6103*,"Schwarzkopf, Elisabeth",S,Soprano
6103*,"Wustman, John",S,Piano
6106*,"Schwarzkopf, Elisabeth",S,Soprano
6106*,"Wustman, John",S,Piano
6109*,"Schwarzkopf, Elisabeth",S,Soprano
6109*,"Wustman, John",S,Piano
6114*,"Schwarzkopf, Elisabeth",S,Soprano
6114*,"Wustman, John",S,Piano
6118*,"Schwarzkopf, Elisabeth",S,Soprano
6118*,"Wustman, John",S,Piano
6122*,"Schwarzkopf, Elisabeth",S,Soprano
6122*,"Wustman, John",S,Piano
6126*,"Schwarzkopf, Elisabeth",S,Soprano
6126*,"Wustman, John",S,Piano
6130*,"Schwarzkopf, Elisabeth",S,Soprano
6130*,"Wustman, John",S,Piano
6134*,"Schwarzkopf, Elisabeth",S,Soprano
6134*,"Wustman, John",S,Piano
6138*,"Schwarzkopf, Elisabeth",S,Soprano
6138*,"Wustman, John",S,Piano
6142*,"Schwarzkopf, Elisabeth",S,Soprano
6142*,"Wustman, John",S,Piano
6145*,"Schwarzkopf, Elisabeth",S,Soprano
6145*,"Wustman, John",S,Piano
6149*,"Schwarzkopf, Elisabeth",S,Soprano
6149*,"Wustman, John",S,Piano
9175*,"Schwarzkopf, Elisabeth",S,Soprano
9175*,"Wustman, John",S,Piano
52664*,"Watts, Andre (André)",S,Piano
52664*,"Watts, Andre (André)",S,Piano
6006*1,"Laredo, Jaime",A,Violin
6006*1,"Votapek, Ralph",A,Piano
6006*2,"Laredo, Jaime",A,Violin
6006*2,"Votapek, Ralph",A,Piano
6006*3,"Laredo, Jaime",A,Violin
6006*3,"Votapek, Ralph",A,Piano
3961*,"Farrell, Suzanne",A,Dancer
3961*,"Levine, Jesse",A,Viola
6159*,"Votapek, Ralph",A,Piano
931*,"Farrell, Suzanne",A,Dancer
931*,"Mitchell, Arthur",A,Dancer
931*,"Laredo, Jaime",A,Violin
931*,"Russo, Charles",A,Clarinet
931*,"Nakagawa, Ryohei",A,Bassoon
931*,"Crisara, Raymond",A,Trumpet
931*,"Small, Charles",A,Trombone
931*,"Neidlinger, Buell",A,Contrabass
931*,"Desroches, Raymond",A,Percussion
9060*,"Camerata Singers, The",S,Chorus
6169*,"Camerata Singers, The",S,Chorus
52074*4,"Camerata Singers, The",S,Chorus
52004*,"Robards, Jason",S,Narrator
52004*,"Verrett, Shirley",S,Mezzo-Soprano
52004*,"Haefliger, Ernst",S,Tenor
52004*,"Shadley, Richard",S,Tenor
52004*,"Rehfuss, Heinz",S,Bass-Baritone
52004*,"Paul, Thomas",S,Bass
52004*,"Camerata Singers, The",S,Chorus
52004*,"Rivers, Larry",S,Visuals
9060*,"Camerata Singers, The",S,Chorus
6169*,"Camerata Singers, The",S,Chorus
52074*4,"Camerata Singers, The",S,Chorus
52004*,"Robards, Jason",S,Narrator
52004*,"Verrett, Shirley",S,Mezzo-Soprano
52004*,"Haefliger, Ernst",S,Tenor
52004*,"Shadley, Richard",S,Tenor
52004*,"Rehfuss, Heinz",S,Bass-Baritone
52004*,"Paul, Thomas",S,Bass
52004*,"Camerata Singers, The",S,Chorus
52004*,"Rivers, Larry",S,Visuals
50495*1,Dorian Quintet,A,Woodwind Quintet
50495*4,Dorian Quintet,A,Woodwind Quintet
50495*7,Dorian Quintet,A,Woodwind Quintet
50495*8,Dorian Quintet,A,Woodwind Quintet
50495*9,Dorian Quintet,A,Woodwind Quintet
6179*,"Foss, Lukas",A,Piano
6179*,"Dufallo, Richard (John)",A,Clarinet
6179*,"Martin, Robert",A,Cello
6179*,"Williams, Jan",A,Percussion
6191*,"Glasser, Caren",A,Piano
1702*5,"Glasser, Caren",A,Piano
6195*,"Haupt, Charles",A,Violin
6195*,"Levine, Jesse",A,Viola
6195*,"Martin, Robert",A,Cello
52586*,"Camerata Singers, The",A,Chorus
52991*,"Hollander, John",S,Narrator
52991*,"Shadley, Richard",S,Tenor
52991*,"Frisch, Richard",S,Baritone
52991*,"Hurst, Rolland",S,Bass
52991*,"Camerata Singers, The",S,Chorus
52016*,"Camerata Singers, The",S,Chorus
52314*,"Anderson, Marian",S,Narrator
52314*,"Anderson, Marian",S,Narrator
52314*,"Anderson, Marian",S,Narrator
52314*,"Anderson, Marian",S,Narrator
52314*,"Anderson, Marian",S,Narrator
1389*,"Firkusny, Rudolf",S,Piano
1389*,"Firkusny, Rudolf",S,Piano
1389*,"Firkusny, Rudolf",S,Piano
1389*,"Firkusny, Rudolf",S,Piano
1389*,"Firkusny, Rudolf",S,Piano
9197*7,"Camerata Singers, The",S,Chorus
9197*1,"Camerata Singers, The",S,Chorus
9197*2,"Ghiaurov, Nicolai",S,Bass
9197*3,"Ghiaurov, Nicolai",S,Bass
9197*5,"Ghiaurov, Nicolai",S,Bass
51468*,"Gomberg, Harold",S,Oboe
51468*,"Drucker, Stanley",S,Clarinet
51468*,"Singer, Joseph",S,French Horn
51468*,"Zegler, Manuel",S,Bassoon
4073*,"Nadien, David",S,Violin
51468*,"Gomberg, Harold",S,Oboe
51468*,"Drucker, Stanley",S,Clarinet
51468*,"Singer, Joseph",S,French Horn
51468*,"Zegler, Manuel",S,Bassoon
4073*,"Nadien, David",S,Violin
51468*,"Gomberg, Harold",S,Oboe
51468*,"Drucker, Stanley",S,Clarinet
51468*,"Singer, Joseph",S,French Horn
51468*,"Zegler, Manuel",S,Bassoon
4073*,"Nadien, David",S,Violin
51468*,"Gomberg, Harold",S,Oboe
51468*,"Drucker, Stanley",S,Clarinet
51468*,"Singer, Joseph",S,French Horn
51468*,"Zegler, Manuel",S,Bassoon
4073*,"Nadien, David",S,Violin
54021*,"Zorina, Vera",S,Narrator
54021*,Choral Art Society,S,Chorus
5742*,"Hooks, Robert",S,Narrator
5742*,"Velis, Andrea",S,Tenor
5742*,"Watson, David",S,Baritone
5742*,Choral Art Society,S,Chorus
54021*,"Zorina, Vera",S,Narrator
54021*,Choral Art Society,S,Chorus
5742*,"Hooks, Robert",S,Narrator
5742*,"Velis, Andrea",S,Tenor
5742*,"Watson, David",S,Baritone
5742*,Choral Art Society,S,Chorus
54021*,"Zorina, Vera",S,Narrator
54021*,Choral Art Society,S,Chorus
5742*,"Hooks, Robert",S,Narrator
5742*,"Velis, Andrea",S,Tenor
5742*,"Watson, David",S,Baritone
5742*,Choral Art Society,S,Chorus
54021*,"Zorina, Vera",S,Narrator
54021*,Choral Art Society,S,Chorus
5742*,"Hooks, Robert",S,Narrator
5742*,"Velis, Andrea",S,Tenor
5742*,"Watson, David",S,Baritone
5742*,Choral Art Society,S,Chorus
1389*,"Graffman, Gary",S,Piano
1389*,"Graffman, Gary",S,Piano
1847*,"Kempff, Wilhelm",S,Piano
1847*,"Kempff, Wilhelm",S,Piano
1847*,"Kempff, Wilhelm",S,Piano
1847*,"Kempff, Wilhelm",S,Piano
2068*,"Grumiaux, Arthur",S,Violin
2068*,"Grumiaux, Arthur",S,Violin
2068*,"Grumiaux, Arthur",S,Violin
2068*,"Grumiaux, Arthur",S,Violin
52461*,"Endich, Saramae",S,Soprano
52461*,"Verrett, Shirley",S,Mezzo-Soprano
52461*,"Shirley, George",S,Tenor
52461*,"Sze, Yi-Kwei",S,Bass
52461*,The Collegiate Chorale,S,Chorus
52461*,"Endich, Saramae",S,Soprano
52461*,"Verrett, Shirley",S,Mezzo-Soprano
52461*,"Shirley, George",S,Tenor
52461*,"Sze, Yi-Kwei",S,Bass
52461*,The Collegiate Chorale,S,Chorus
52461*,"Endich, Saramae",S,Soprano
52461*,"Verrett, Shirley",S,Mezzo-Soprano
52461*,"Shirley, George",S,Tenor
52461*,"Sze, Yi-Kwei",S,Bass
52461*,The Collegiate Chorale,S,Chorus
52461*,"Endich, Saramae",S,Soprano
52461*,"Verrett, Shirley",S,Mezzo-Soprano
52461*,"Shirley, George",S,Tenor
52461*,"Sze, Yi-Kwei",S,Bass
52461*,The Collegiate Chorale,S,Chorus
53976*,"Endich, Saramae",S,Soprano
53976*,"Wolff, Beverly",S,Mezzo-Soprano
53976*,"McCollum, John",S,Tenor
53976*,"Estes, Simon",S,Bass-Baritone
53976*,Westminster Choir,S,Chorus
53976*,"Carwithen, Robert J.",A,Organ
3548*,"Gilels, Emil",S,Piano
3548*,"Gilels, Emil",S,Piano
3548*,"Gilels, Emil",S,Piano
3001*,"Crozier, Catherine",S,Organ
3001*,"Crozier, Catherine",S,Organ
3001*,"Crozier, Catherine",S,Organ
3001*,"Crozier, Catherine",S,Organ
51049*,"Firkusny, Rudolf",S,Piano
51049*,"Firkusny, Rudolf",S,Piano
51049*,"Firkusny, Rudolf",S,Piano
51049*,"Firkusny, Rudolf",S,Piano
52402*,"Kuchta, Gladys",S,Soprano
52402*,"Chookasian, Lili",S,Alto
52402*,"Kolk, Stanley",S,Tenor
52402*,"Paul, Thomas",S,Bass
52402*,Westminster Choir,S,Chorus
52402*,"Kuchta, Gladys",S,Soprano
52402*,"Chookasian, Lili",S,Alto
52402*,"Kolk, Stanley",S,Tenor
52402*,"Paul, Thomas",S,Bass
52402*,Westminster Choir,S,Chorus
52402*,"Kuchta, Gladys",S,Soprano
52402*,"Chookasian, Lili",S,Alto
52402*,"Kolk, Stanley",S,Tenor
52402*,"Paul, Thomas",S,Bass
52402*,Westminster Choir,S,Chorus
53679*,"List, Eugene",S,Piano
1389*,"Barenboim, Daniel",S,Piano
1389*,"Barenboim, Daniel",S,Piano
1389*,"Barenboim, Daniel",S,Piano
2062*,"Oliveira, Elmar",A,Violin
2062*,"Green, Donald",A,Cello
2062*,"Salkind, Mark",A,Oboe
2062*,"Alston, Fred",A,Bassoon
6567*,"Dominko, Stephen",A,Accordion
8955*6,"Reid, George",A,Bass
2349*1,"Kim, Young-Uck",S,Violin
2062*,"Oliveira, Elmar",A,Violin
2062*,"Green, Donald",A,Cello
2062*,"Salkind, Mark",A,Oboe
2062*,"Alston, Fred",A,Bassoon
6567*,"Dominko, Stephen",A,Accordion
8955*6,"Reid, George",A,Bass
2349*1,"Kim, Young-Uck",S,Violin
51408*,"Camerata Singers, The",S,Chorus
51408*,"Benton-Freeman, Carroll",A,Alto
52375*,"Biggs, E. Power",S,Organ
51408*,"Camerata Singers, The",S,Chorus
51408*,"Benton-Freeman, Carroll",A,Alto
52375*,"Biggs, E. Power",S,Organ
51408*,"Camerata Singers, The",S,Chorus
51408*,"Benton-Freeman, Carroll",A,Alto
52375*,"Biggs, E. Power",S,Organ
51408*,"Camerata Singers, The",S,Chorus
51408*,"Benton-Freeman, Carroll",A,Alto
52375*,"Biggs, E. Power",S,Organ
5772*,"Biggs, E. Power",S,Organ
52375*,"Biggs, E. Power",S,Organ
53974*,"Zeitlin, Zvi",S,Violin
53974*,"Zeitlin, Zvi",S,Violin
53974*,"Zeitlin, Zvi",S,Violin
53974*,"Zeitlin, Zvi",S,Violin
51675*,"Entremont, Philippe",S,Piano
51675*,"Entremont, Philippe",S,Piano
51675*,"Entremont, Philippe",S,Piano
51675*,"Entremont, Philippe",S,Piano
51679*,"Entremont, Philippe",S,Piano
50713*,"Estes, Simon",S,Bass-Baritone
50713*,"Estes, Simon",S,Bass-Baritone
3685*,"Francescatti, Zino",S,Violin
3685*,"Francescatti, Zino",S,Violin
3685*,"Francescatti, Zino",S,Violin
3685*,"Francescatti, Zino",S,Violin
1323*,"Peinemann, Edith",S,Violin
1323*,"Peinemann, Edith",S,Violin
1323*,"Peinemann, Edith",S,Violin
1323*,"Peinemann, Edith",S,Violin
5778*,"Prince-Joseph, Bruce",A,Organ
52314*,"Lindsay, John V.",S,Narrator
3812*,"Nadien, David",S,Violin
2214*,"Weissenberg, Alexis",S,Piano
2214*,"Weissenberg, Alexis",S,Piano
2214*,"Weissenberg, Alexis",S,Piano
2214*,"Weissenberg, Alexis",S,Piano
50083*,"Kates, Stephen Edward",S,Cello
642*3,"Tyler, Veronica",S,Soprano
9210*6,"Tyler, Veronica",S,Soprano
2579*1,"Watts, Andre (André)",S,Piano
50083*,"Kates, Stephen Edward",S,Cello
